decade,year,result,director,movie,category,rating,movie url,director url
Década de 2010,2011,Ganador,Tom Hooper,El discurso del rey,direccion,"8,0",https://www.imdb.com/title/tt1504320/,https://www.imdb.com/es-es/name/nm0393799/
Década de 2010,2011,Nominee,Darren Aronofsky,Cisne negro,direccion,"8,0",https://www.imdb.com/title/tt0947798/,https://www.imdb.com/es-es/name/nm0004716/
Década de 2010,2011,Nominee,Ethan Coen,Valor de ley (True Grit),produccion,"7,6",https://www.imdb.com/title/tt1403865/,https://www.imdb.com/es-es/name/nm0001053/
Década de 2010,2011,Nominee,Ethan Coen,Valor de ley (True Grit),guion,"7,6",https://www.imdb.com/title/tt1403865/,https://www.imdb.com/es-es/name/nm0001053/
Década de 2010,2011,Nominee,Ethan Coen,Valor de ley (True Grit),direccion,"7,6",https://www.imdb.com/title/tt1403865/,https://www.imdb.com/es-es/name/nm0001053/
Década de 2010,2011,Nominee,David Fincher,La red social,direccion,"7,8",https://www.imdb.com/title/tt1285016/,https://www.imdb.com/es-es/name/nm0000399/
Década de 2010,2011,Nominee,David O. Russell,The Fighter,direccion,"7,8",https://www.imdb.com/title/tt0964517/,https://www.imdb.com/es-es/name/nm0751102/
Década de 2010,2010,Ganador,Kathryn Bigelow,En tierra hostil,direccion,"7,5",https://www.imdb.com/title/tt0887912/,https://www.imdb.com/es-es/name/nm0000941/
Década de 2010,2010,Ganador,Kathryn Bigelow,En tierra hostil,produccion,"7,5",https://www.imdb.com/title/tt0887912/,https://www.imdb.com/es-es/name/nm0000941/
Década de 2010,2010,Nominee,James Cameron,Avatar,guion,"7,9",https://www.imdb.com/title/tt0499549/,https://www.imdb.com/es-es/name/nm0000116/
Década de 2010,2010,Nominee,James Cameron,Avatar,direccion,"7,9",https://www.imdb.com/title/tt0499549/,https://www.imdb.com/es-es/name/nm0000116/
Década de 2010,2010,Nominee,Quentin Tarantino,Malditos bastardos,guion,"8,4",https://www.imdb.com/title/tt0361748/,https://www.imdb.com/es-es/name/nm0000233/
